Stop_street,stop_lat,stop_name,stop_region,zone_id,stop_country,stop_lon,stop_city,stop_id,stop_desc,stop_postcode,location_type
,44.645546,springvale Ave before and opposite Winter St,,,,-63.635616,,8348,,,0
,44.644829,springvale Ave after civic address 72,,,,-63.636963,,8343,,,0
,44.797119,springfield Ave Turning Loop,,,,-63.739262,,8342,,,0
,44.799572,springfield Ave before Hwy 1,,,,-63.737297,,8341,,,0
,44.799591,springfield Ave after Hwy 1,,,,-63.737461,,8340,,,0
,44.645794,springvale Ave in front of civic address 48,,,,-63.63483,,8347,,,0
,44.646435,springvale Ave in front of civic address 24,,,,-63.632702,,8346,,,0
,44.646858,springvale Ave in front of civic address 11,,,,-63.630604,,8345,,,0
,44.646973,springvale Ave in front of civic address 10,,,,-63.630188,,8344,,,0
,44.798885,beaverbank Rd in front of civic address 311,,,,-63.688354,,8712,,,0
,44.644207,oxford St [southbound] after Quinpool Rd,,,,-63.600246,,7412,,,0
,44.654411,oxford St [northbound] after Young St,,,,-63.609745,,7413,,,0
,44.641064,oxford St [northbound] after Jublilee Rd,,,,-63.598442,,7410,,,0
,44.801292,beaverbank in front of civic address 345,,,,-63.688198,,8713,,,0
,44.653305,oxford St [southbound] before Liverpool St,,,,-63.608559,,7416,,,0
,44.653202,oxford St [northbound] before Liverpool St,,,,-63.608166,,7417,,,0
,44.636135,oxford St in front of Armbrae Academy,,,,-63.596127,,7414,,,0
,44.636395,oxford St [northbound] in front of civic address 1411,,,,-63.596172,,7415,,,0
,44.649147,oxford St [southbound] before North St,,,,-63.602921,,7418,,,0
,44.642868,oxford St [southbound] before Norwood St,,,,-63.599529,,7419,,,0
,44.656147,dutch Village Rd before Rosedale Ave,,,,-63.632191,,6613,,,0
,44.824036,beaverbank Rd in front of civic address 911,,,,-63.680607,,8718,,,0
,44.65884,dutch Village Rd before Deal St,,,,-63.63139,,6611,,,0
,44.648819,joseph Howe Dr in front of civic address 3109,,,,-63.629814,,6610,,,0
,44.647865,east Perimeter Rd after Mumford Rd,,,,-63.618839,,6617,,,0
,44.659855,dutch Village Rd [westbound] opposite Percy St,,,,-63.629593,,6616,,,0
,44.830715,beaverbank Rd in front of civic address 1071,,,,-63.68092,,8719,,,0
,44.645645,mumford Rd after Chebucto Rd,,,,-63.615364,,7276,,,0
,44.651344,east Perimeter Rd before Bayers Rd,,,,-63.616333,,6619,,,0
,44.649227,east Perimeter Rd 2nd Stop,,,,-63.616482,,6618,,,0
,44.666256,seaforth Back Rdbeforehighway 207,,,,-63.258236,,8897,,,0
,44.672565,seaforth Back Rdoppositecivic 220,,,,-63.258759,,8895,,,0
,44.706928,shubie Dr opposite Kiltearn Row,,,,-63.565563,,8894,,,0
,44.656754,mount Hope Ave opposite Neptune,,,,-63.541122,,8893,,,0
,44.656662,mount Hope Ave in front of Neptune,,,,-63.54155,,8892,,,0
,44.63821,coburg Rd [westbound] before Lilac St,,,,-63.59462,,6451,,,0
,44.655598,acadia St before Pleasant,,,,-63.548855,,8890,,,0
,44.66671,barrington St [southbound] before Hanover St,,,,-63.597088,,6109,,,0
,44.648331,barrington St [southbound] before George St,,,,-63.57476,,6108,,,0
,44.660114,barrington St [southbound] before Fleetclub,,,,-63.589634,,6107,,,0
,44.648125,barrington St [northbound] in front of George St,,,,-63.574463,,6106,,,0
,44.649757,barrington St [southbound] before Duke St,,,,-63.575546,,6105,,,0
,44.654068,barrington St [southbound] before Cornwallis St,,,,-63.58189,,6104,,,0
,44.64669,barrington St [southbound] before civic address 1656,,,,-63.573967,,6103,,,0
,44.645473,barrington St [southbound] before Blowers St,,,,-63.573353,,6102,,,0
,44.65757,barrington St [northbound] before Artz St,,,,-63.586178,,6101,,,0
,44.669502,barrington St [southbound] in front of Mulgrave Pk,,,,-63.601376,,6100,,,0
,44.753975,cobequid Terminal [on Cobequid Rd],,,,-63.663113,,6446,,,0
,44.638031,coburg Rd [eastbound] in front of Dunn Bldg,,,,-63.59462,,6447,,,0
,44.76083,cobequid Rd in front of civic address 276,,,,-63.656811,,6444,,,0
,44.680439,arklow Dr in front of civic address 371,,,,-63.484825,,6039,,,0
,44.681362,arklow Dr in front of civic address 293,,,,-63.487167,,6038,,,0
,44.677906,arklow Dr after Ashley,,,,-63.483395,,6033,,,0
,44.658962,alma Cr before Titus St,,,,-63.632751,,6032,,,0
,44.664589,alderney Dr [southbound] in front of Terminal,,,,-63.568966,,6031,,,0
,44.665257,alderney Dr [northbound] opposite Terminal,,,,-63.569698,,6030,,,0
,44.677799,arklow Dr in front of civic address 177,,,,-63.487305,,6037,,,0
,44.681412,arklow Dr after Lanarkshire Crt,,,,-63.486839,,6036,,,0
,44.676556,arklow Dr after John Stewart Dr,,,,-63.48024,,6035,,,0
,44.677254,arklow Dr after Dalkeith Dr,,,,-63.4869,,6034,,,0
,44.766937,cobequid Rd before Mcveigh Ct,,,,-63.646439,,6440,,,0
,44.764519,cobequid Rd in front of civic address 477,,,,-63.649445,,6441,,,0
,44.713955,hammonds Plains Rd opposite Rockcliffe Cr,,,,-63.834698,,6831,,,0
,44.694763,windmill Rd before Victoria Rd,,,,-63.600655,,8530,,,0
,44.650917,cogswell St [westbound] after Brunswick St,,,,-63.579712,,6455,,,0
,44.667358,ochterloney St [westbound] before Wentworth St,,,,-63.567646,,7389,,,0
,44.674686,windmill Rd before Wallace St,,,,-63.590267,,8531,,,0
,44.668564,novalea Dr [southbound] after and opposite Vestry St,,,,-63.607979,,7382,,,0
,44.673435,oathill after civic address 35,,,,-63.546055,,7383,,,0
,44.664837,novalea Dr [northbound] opposite Stanley Place,,,,-63.602036,,7381,,,0
,44.669239,ochterloney St after Pine St,,,,-63.565384,,7386,,,0
,44.666111,ochterloney St before Edward St,,,,-63.569103,,7387,,,0
,44.673389,oathill opposite civic address 35,,,,-63.545868,,7384,,,0
,44.669258,ochterloney St in front of civic address 133,,,,-63.565434,,7385,,,0
,44.703499,windmill Rd opposite Akerley Blvd,,,,-63.612495,,8533,,,0
,44.682617,windmill Rd opposite civic address 395,,,,-63.597248,,8534,,,0
,44.69099,windmill Rd opposite civic address 520,,,,-63.600067,,8535,,,0
,44.639462,coburg Rd [eastbound] before Henry St,,,,-63.588959,,6454,,,0
,44.695423,brownlow Ave after civic address 260 [to Sackville],,,,-63.575649,,6326,,,0
,44.695061,brownlow Ave in front of civic address 250,,,,-63.577545,,6325,,,0
,44.698326,brownlow Ave in front of civic address 202,,,,-63.580624,,6324,,,0
,44.698395,brownlow Ave in front of civic address 202 [to Sackville],,,,-63.580662,,6323,,,0
,44.652645,brookfield Ave in front of Willowdale Dr,,,,-63.483532,,6322,,,0
,44.651428,brookfield Ave after Caldwell Rd,,,,-63.485104,,6321,,,0
,44.682526,broadholme Ln after O'hara Dr,,,,-63.671909,,6320,,,0
,44.702251,windmill Rd opposite Dawn Dr,,,,-63.608715,,8537,,,0
,44.695549,brownlow Ave in front of civic address 236 [to Sackville],,,,-63.579079,,6329,,,0
,44.695595,brownlow Ave in front of civic address 236,,,,-63.579102,,6328,,,0
,44.649933,albemarle St after Duke St (metrox),,,,-63.577614,,9061,,,0
,44.66135,baker Dr after Lindenwood,,,,-63.530064,,9067,,,0
,44.661205,baker Dr opposite Lindenwood,,,,-63.530254,,9066,,,0
,44.670776,penhorn Terminal Metrolink [to Portland Hills],,,,-63.53809,,7445,,,0
,44.672092,peddar's Way opposite civic address 47,,,,-63.544754,,7444,,,0
,44.629852,mountain Ave in front of civic address 57,,,,-63.625099,,7254,,,0
,44.629059,mountain Ave opposite Withrod Dr,,,,-63.625877,,7255,,,0
,44.68322,mount Edward Rd in front of civic address 84,,,,-63.518597,,7256,,,0
,44.685108,mount Edward Rd after civic address 115,,,,-63.514126,,7257,,,0
,44.708607,mosher Dr before Gurholt Dr,,,,-63.610775,,7250,,,0
,44.632225,mountain Ave in front of civic address 10,,,,-63.622215,,7251,,,0
,44.630547,mountain Ave in front of civic address 30,,,,-63.624157,,7252,,,0
,44.631386,mountain Ave in front of civic address 29c,,,,-63.623249,,7253,,,0
,44.683651,mount Edward Rd after civic address 89,,,,-63.517479,,7258,,,0
,44.689018,mount Edward Rd after Cranberry Cr,,,,-63.505363,,7259,,,0
,44.683487,pinecrest Dr after Albro Lake Rd,,,,-63.580101,,7449,,,0
,44.710213,pettipas Dr in front of civic address 19,,,,-63.612442,,7448,,,0
,44.592979,herring Cove Rd after civic address 642,,,,-63.597466,,6855,,,0
,44.596226,herring Cove Rd after civic address 609,,,,-63.601406,,6854,,,0
,44.612446,herring Cove Rd after Dentith Rd,,,,-63.617725,,6857,,,0
,44.632072,herring Cove Rd after Cowie Hill Rd,,,,-63.618599,,6856,,,0
,44.590813,herring Cove Rd after Bronson Ave,,,,-63.595589,,6851,,,0
,44.683674,parkland Dr in front of civic address 980,,,,-63.675114,,9034,,,0
,44.613564,herring Cove Rd after civic address 349,,,,-63.616875,,6853,,,0
,44.619915,herring Cove Rd after Catamaran Rd,,,,-63.616451,,6852,,,0
,44.681248,parkland Dr before and opposite The Wedgewood,,,,-63.678188,,9035,,,0
,44.589226,herring Cove Rd after Fotherby Ave,,,,-63.593857,,6859,,,0
,44.606766,herring Cove Rd after Drysale Rd,,,,-63.614334,,6858,,,0
,44.606129,leiblin Dr opposite Avon Cr,,,,-63.623905,,7139,,,0
,44.595657,leiblin Dr before Ivylea Cr,,,,-63.636204,,7138,,,0
,44.668186,leeds St [eastbound] before Rosemeade Ave,,,,-63.613712,,7131,,,0
,44.670258,leeds St before Novalea Dr,,,,-63.610714,,7130,,,0
,44.668453,leeds St [westbound] before Rosemeade Ave,,,,-63.613621,,7133,,,0
,44.601936,leiblin Dr in front of Elmdale Cr,,,,-63.62883,,7135,,,0
,44.714138,kearney Lake Rd before Bluewater Rd,,,,-63.715927,,7014,,,0
,44.60627,leiblin Dr after Avon Cr,,,,-63.62365,,7137,,,0
,44.598583,leiblin Dr in front of Guildwood Cr,,,,-63.632824,,7136,,,0
,44.662529,charles St before civic address 15,,,,-63.748943,,9039,,,0
,44.633652,walter Havill Dr in front of civic address 81,,,,-63.632698,,8804,,,0
,44.635132,walter Havill Dr in front of civic address 137,,,,-63.635307,,8805,,,0
,44.635395,walter Havill Dr after Stonegate Dr,,,,-63.637154,,8806,,,0
,44.62756,ragged Lake Blvd after Prospect Rd,,,,-63.665222,,8807,,,0
,44.635059,stonehaven Rd in front of civic address 36,,,,-63.62949,,8800,,,0
,44.634228,alton Dr in front of civic address 26,,,,-63.629417,,8801,,,0
,44.631836,walter Havill Dr in front of civic address 21,,,,-63.62957,,8802,,,0
,44.632038,walter Havill Dr in front of civic address 39,,,,-63.631523,,8803,,,0
,44.627331,ragged Lake Blvd before Prospect Rd,,,,-63.665585,,8808,,,0
,44.635345,walter Havill Dr after Nw Arm Dr,,,,-63.637661,,8809,,,0
,44.667252,duffus St after Novalea Dr,,,,-63.606567,,6583,,,0
,44.667652,duffus St after Novalea Dr,,,,-63.605747,,6582,,,0
,44.604736,herring Cove Rd in front of civic address 470,,,,-63.612637,,6875,,,0
,44.670746,duffus St after Barrington St,,,,-63.60186,,6580,,,0
,44.783714,beaverbank Rd in front of civic address 92,,,,-63.692223,,8758,,,0
,44.672329,cole Harbour Rd[outbound] after Bisset Rd,,,,-63.476612,,8759,,,0
,44.665417,robie St [southbound] before Lady Hammond Rd,,,,-63.611107,,8208,,,0
,44.660954,robie St [northbound] before Livingstone St,,,,-63.604195,,8209,,,0
,44.807919,beaverbank Rd opposite Majestic,,,,-63.688362,,8754,,,0
,44.800983,beaverbank Rd in front of Emerson Golf,,,,-63.68856,,8755,,,0
,44.663406,robie St [northbound] before Cabot St,,,,-63.607868,,8204,,,0
,44.650314,robie St [southbound] before Compton St,,,,-63.592308,,8205,,,0
,44.824509,beaverbank Rd after Danny Dr,,,,-63.680973,,8750,,,0
,44.821751,beaverbank Rd in front of civic address 840,,,,-63.681469,,8751,,,0
,44.817661,beaverbank Rd after Greenforest,,,,-63.684776,,8752,,,0
,44.812698,beaverbank Rd in front of civic address 619,,,,-63.686329,,8753,,,0
,44.68116,cranberry Cr after Valkyrie Cr,,,,-63.500076,,6521,,,0
,44.542458,ketch Harbour Rd opposite Kestrel,,,,-63.550415,,7624,,,0
,44.532043,ketch Harbour Rd after Harbourview,,,,-63.540615,,7627,,,0
,44.536201,ketch Harbour Rd after Bullfrog,,,,-63.54528,,7626,,,0
,44.560917,ketch Harbour Rd in front of civic address 139,,,,-63.563194,,7621,,,0
,44.562881,ketch Harbour Rd opposite Village Rd,,,,-63.564453,,7620,,,0
,44.545784,ketch Harbour Rd opposite Kittiwake,,,,-63.554207,,7623,,,0
,44.549469,ketch Harbour Rd after and opposite Ashley,,,,-63.557709,,7622,,,0
,44.52034,ketch Harbour Rd after Camperdown Rd,,,,-63.535656,,7629,,,0
,44.524212,ketch Harbour Rd before Seaview Dr,,,,-63.536201,,7628,,,0
,44.631477,purcells Cove Rd opposite civic address 153,,,,-63.608704,,8118,,,0
,44.623787,purcells Cove Rd opposite civic address 233,,,,-63.601833,,8119,,,0
,44.684364,highfield Terminal [northbound],,,,-63.589336,,6929,,,0
,44.690754,highfield Park Dr in front of civic address 15,,,,-63.584354,,6928,,,0
,44.612576,purcells Cove Rd before Keefe Dr,,,,-63.574989,,8112,,,0
,44.618473,purcells Cove Rd before Melvin Rd,,,,-63.578136,,8113,,,0
,44.599899,purcells Cove Rd before Country Cr,,,,-63.559891,,8110,,,0
,44.599075,purcells Cove Rd before Homestead Rd,,,,-63.558796,,8111,,,0
,44.628269,purcells Cove Rd before Westgate Dr,,,,-63.607571,,8116,,,0
,44.597126,purcells Cove Rd before York Redoubt Entrance,,,,-63.557228,,8117,,,0
,44.615246,purcells Cove Rd before Oceanview Dr,,,,-63.577724,,8114,,,0
,44.61594,purcells Cove Rd before Rocklyn Rd,,,,-63.577518,,8115,,,0
,44.647701,hollis St [southbound] before Prince,,,,-63.573048,,8822,,,0
,44.683552,woodlawn Rd before Main St,,,,-63.528896,,8598,,,0
,44.679451,woodlawn Rd before Mt Edward Rd,,,,-63.526176,,8599,,,0
,44.672638,woodlawn Rd before Bruce St,,,,-63.531425,,8596,,,0
,44.675442,woodlawn Rd before Ellenvale Ave,,,,-63.528782,,8597,,,0
,44.683342,woodlawn Rd in front of civic address 14,,,,-63.528889,,8594,,,0
,44.677311,woodlawn Rd before Belle Vista Dr,,,,-63.527462,,8595,,,0
,44.678417,woodlawn Rd in front of civic address 61,,,,-63.526184,,8592,,,0
,44.675442,woodlawn Rd in front of civic address 92,,,,-63.528984,,8593,,,0
,44.678463,woodlawn Rd in front of civic address 54,,,,-63.526398,,8590,,,0
,44.674198,woodlawn Rd in front of civic address 103,,,,-63.528889,,8591,,,0
,44.691868,taranaki Dr in front of civic address 238,,,,-63.493572,,8376,,,0
,44.691986,taranaki Dr in front of civic address 251,,,,-63.49382,,8377,,,0
,44.694565,taranaki Dr in front of civic address 171,,,,-63.494545,,8375,,,0
,44.629574,tamarack Dr opposite Medina Ct,,,,-63.628582,,8372,,,0
,44.62817,tamarack Dr opposite and before Mountain Rd,,,,-63.627419,,8373,,,0
,44.629826,tamarack Dr after Medina Ct,,,,-63.628765,,8370,,,0
,44.62833,tamarack Dr after Mountain Rd,,,,-63.62748,,8371,,,0
,44.690826,taranaki Dr in front of civic address 289,,,,-63.494041,,8378,,,0
,44.693558,taranaki Dr before civic address 192,,,,-63.49469,,8379,,,0
,44.657154,windsor St opposite Windsor Park,,,,-63.607819,,8574,,,0
,44.682159,windward Ave after Lea St,,,,-63.511715,,8575,,,0
,44.682087,windward Ave before Lucien Dr,,,,-63.510391,,8576,,,0
,44.644554,winter St before Piers Ave,,,,-63.635139,,8577,,,0
,44.660366,windsor St opposite Connolly St,,,,-63.618736,,8570,,,0
,44.655941,windsor St opposite Cork St,,,,-63.60611,,8571,,,0
,44.654984,windsor St opposite London St,,,,-63.604458,,8572,,,0
,44.658272,windsor St opposite Willow Park,,,,-63.609665,,8573,,,0
,44.6357,withrod Dr in front of Sullivans Terr,,,,-63.622692,,8578,,,0
,44.635757,withrod Dr in front of civic address 5,,,,-63.622704,,8579,,,0
,44.698452,larry Uteck Blvd opposite Ecole Beaubassin,,,,-63.665489,,7125,,,0
,44.640598,oxford St [southbound] after Jubilee Rd,,,,-63.598312,,7409,,,0
,44.651432,oxford St [southbound] after Almon St,,,,-63.606052,,7408,,,0
,44.651073,oxford St [northbound] in front of civic address 2749,,,,-63.605301,,7405,,,0
,44.64695,oxford St [northbound] in front of civic address 2505,,,,-63.601509,,7404,,,0
,44.65192,oxford St [northbound] after Almon St,,,,-63.606472,,7407,,,0
,44.642662,oxford St [northbound] in front of Norwood St,,,,-63.599304,,7406,,,0
,44.638119,oxford St [northbound] in front of civic address 1545,,,,-63.596893,,7401,,,0
,44.69717,outrigger Cr after Fleetview Dr,,,,-63.669434,,7400,,,0
,44.639366,oxford St [northbound] in front of civic address 1615,,,,-63.597523,,7403,,,0
,44.638931,oxford St [southbound] in front of civic address 1598,,,,-63.597412,,7402,,,0
,44.564983,lancaster Dr opposite civic address 111,,,,-63.563919,,7122,,,0
,44.672119,spring Ave in front of Pembrooke Ct,,,,-63.518089,,8325,,,0
,44.653774,eisener St after Wedgewood Ave,,,,-63.7384,,6628,,,0
,44.675137,flamingo Dr before Bedford Hwy,,,,-63.648369,,6700,,,0
,44.669334,eisener Blvd opposite Superstore Entr.,,,,-63.524921,,6626,,,0
,44.670242,eisener Blvd after Superstore Entr.,,,,-63.524757,,6627,,,0
,44.653404,eisener Blvd before civic address 118,,,,-63.738148,,6624,,,0
,44.668053,eisener Blvd opposite Library,,,,-63.52232,,6625,,,0
,44.726254,bluewater Rd before Hammonds Plains Rd,,,,-63.707508,,6622,,,0
,44.69865,eileen Stubbs Ave before and opposite civic address 201 To Sackville,,,,-63.578636,,6623,,,0
,44.649338,east Perimeter Rd before Parkade,,,,-63.616604,,6620,,,0
,44.647861,east Perimeter Rd before Mumford Rd,,,,-63.619236,,6621,,,0
,44.676075,spring Ave after Dorothea Dr,,,,-63.516838,,8326,,,0
,44.678162,john Stewart Dr after Halo Lane,,,,-63.480389,,6994,,,0
,44.680416,spikenard St before Weyburn Rd,,,,-63.530804,,8321,,,0
,44.673218,ross St before civic address 61,,,,-63.667885,,7123,,,0
,44.681007,spikenard St in front of civic address 90,,,,-63.52821,,8320,,,0
,44.680088,spikenard St opposite civic address 74,,,,-63.532188,,8323,,,0
,44.721832,basinview Dr before Roy Cr,,,,-63.678574,,6138,,,0
,44.720161,basinview Dr in front of civic address 147,,,,-63.679417,,6139,,,0
,44.723438,basinview Dr after and opposite civic address 284,,,,-63.679272,,6132,,,0
,44.728046,basinview Dr in front of civic address 548,,,,-63.680733,,6133,,,0
,44.718357,basinview Dr after Glen Moir Terr,,,,-63.681297,,6130,,,0
,44.717289,basinview Dr after Hammonds Plains Rd,,,,-63.682564,,6131,,,0
,44.723312,basinview Dr before civic address 284,,,,-63.679222,,6136,,,0
,44.724949,basinview Dr before Granville Rd,,,,-63.682884,,6137,,,0
,44.723591,basinview Dr before Carriageway Ct,,,,-63.681503,,6134,,,0
,44.720039,basinview Dr before civic address 138,,,,-63.679695,,6135,,,0
,44.64262,quinpool Rd [eastbound] before Bloomingdale Terr,,,,-63.606087,,8142,,,0
,44.479168,ketch Harbour Rdoppositecivic 1722,,,,-63.602558,,7645,,,0
,44.705296,akerley Blvd [eastbound] in front of civic address 10,,,,-63.609913,,6006,,,0
,44.710186,akerley Blvd in front of civic address 35,,,,-63.604275,,6007,,,0
,44.716263,akerley Blvd after Williams Ave,,,,-63.585724,,6004,,,0
,44.704029,akerley Blvd in front of Windmill Rd,,,,-63.611134,,6005,,,0
,44.711449,akerley Blvd [westbound] after Joe Zatzman Ave,,,,-63.600536,,6002,,,0
,44.711971,akerley Blvd [eastbound] after Joe Zatzman Ave,,,,-63.598206,,6003,,,0
,44.714821,akerley Blvd after Burnside Dr,,,,-63.589775,,6000,,,0
,44.713818,akerley Blvd after civic address 95,,,,-63.593662,,6001,,,0
,44.715008,akerley Blvd [inbound] before Burnside Dr,,,,-63.590179,,6008,,,0
,44.707726,akerley Blvd before Fielding Ave,,,,-63.607403,,6009,,,0
,44.637684,robie St [southbound] after University Ave,,,,-63.585648,,8188,,,0
,44.640965,quinpool Rd [eastbound] before and opposite Macdonald St,,,,-63.611042,,8144,,,0
,44.631817,osborne St after Kelly St,,,,-63.627766,,7395,,,0
,44.62014,old Sambro Rd in front of civic address 11,,,,-63.618919,,7394,,,0
,44.633305,osborne St in front of civic address 5,,,,-63.625942,,7397,,,0
,44.631496,osborne St in front of Sunset Ave,,,,-63.627998,,7396,,,0
,44.613602,old Sambro Rd [inbound] in front of civic address 132,,,,-63.623238,,7391,,,0
,44.610405,old Sambro Rd [inbound] after Sussex,,,,-63.623978,,7390,,,0
,44.610352,old Sambro Rd before Sussex,,,,-63.624043,,7393,,,0
,44.612663,old Sambro Rd in front of civic address 143,,,,-63.624084,,7392,,,0
,44.672565,otago Dr [southbound] opposite civic address 29,,,,-63.499012,,7399,,,0
,44.672493,otago Dr [northbound] after civic address 25,,,,-63.498814,,7398,,,0
,44.754345,cobequid Terminal To Sackville [inside Terminal],,,,-63.663273,,6445,,,0
,44.661499,lacewood Terminal [on Willet St],,,,-63.657337,,7086,,,0
,44.666698,ochterloney St before King St,,,,-63.568413,,7388,,,0
,44.690514,braemar Dr before Braemar Apt,,,,-63.546505,,6312,,,0
,44.685776,braemar Dr before Parclo,,,,-63.547493,,6313,,,0
,44.679886,prince Albert Rd in front of Superstore,,,,-63.549103,,6311,,,0
,44.653061,brentwood Ave after civic address 73,,,,-63.736359,,6316,,,0
,44.654671,brentwood Ave before St Margarets Bay Rd,,,,-63.733688,,6317,,,0
,44.688427,braemar Dr opposite Maple St,,,,-63.546932,,6314,,,0
,44.654842,brentwood Ave in front of civic address 5,,,,-63.733624,,6315,,,0
,44.643463,quinpool Rd [westbound] before Poplar St,,,,-63.603954,,8146,,,0
,44.683674,broadholme Ln after Kearney Lake Rd,,,,-63.673592,,6319,,,0
,44.756367,cobequid Rd before and opposite Hillside Ave,,,,-63.66193,,6442,,,0
,44.656662,regency Pk Dr opposite Solutions Dr,,,,-63.66877,,9090,,,0
,44.658127,regency Pk Dr before Lacewood Dr,,,,-63.669163,,9091,,,0
,44.699806,peakview Way after Starboard Dr,,,,-63.688217,,9092,,,0
,44.675499,spring Ave in front of Grandview Dr,,,,-63.516708,,8324,,,0
,44.761814,cobequid Rd before and opposite Judy Anne Ct,,,,-63.652187,,6443,,,0
,44.640675,morris St before Birmingham St,,,,-63.575562,,7247,,,0
,44.640522,morris St in front of Spencer House,,,,-63.575562,,7246,,,0
,44.702641,montague Rd before Gander Ave,,,,-63.497826,,7245,,,0
,44.699951,montague Rd opposite civic address 54,,,,-63.494907,,7244,,,0
,44.705631,montague Rd before Serpentine Ave,,,,-63.499123,,7243,,,0
,44.698559,montague Rd after Hwy #107,,,,-63.493252,,7242,,,0
,44.64315,milsom Ave before Arlington Ave,,,,-63.638565,,7241,,,0
,44.792633,millwood Dr opposite and before Rossing Dr,,,,-63.704441,,7240,,,0
,44.707787,mosher Dr before Akerley Blvd,,,,-63.60844,,7249,,,0
,44.709106,mosher Dr in front of civic address 31,,,,-63.612358,,7248,,,0
,44.698669,windmill Rd [southbound] before Wright Ave,,,,-63.605537,,8532,,,0
,44.643166,spring Garden Rd [eastbound] after Queen St,,,,-63.576057,,8327,,,0
,44.733856,hammonds Plains Rd before civic address 1881,,,,-63.772945,,6820,,,0
,44.73325,hammonds Plains Rd before civic address 2465,,,,-63.807217,,6821,,,0
,44.710079,hammonds Plains Rd before civic address 3334,,,,-63.842808,,6822,,,0
,44.730896,hammonds Plains Rd before civic address 1546,,,,-63.754852,,6823,,,0
,44.707138,hammonds Plains Rd before Flat Lake Dr,,,,-63.849606,,6824,,,0
,44.718769,hammonds Plains Rd before Lake Dr,,,,-63.685623,,6825,,,0
,44.722141,hammonds Plains Rd before Northwood Rd,,,,-63.823368,,6826,,,0
,44.710072,hammonds Plains Rd before and opposite Nottingham Dr,,,,-63.84301,,6827,,,0
,44.733776,hammonds Plains Rd opposite and after civic address 1881,,,,-63.772934,,6828,,,0
,44.72451,hammonds Plains Rd opposite and after civic address 2465,,,,-63.820744,,6829,,,0
,44.637959,cunard Centre,,,,-63.565678,,8817,,,0
,44.636204,quarry Rd in front of civic address 3,,,,-63.631371,,8816,,,0
,44.634464,alton Dr in front of Glades Lodge,,,,-63.62915,,8815,,,0
,44.641678,lower Water after Terminal Rd,,,,-63.568306,,8814,,,0
,44.631809,walter Havill Dr in front of civic address 12,,,,-63.629742,,8813,,,0
,44.631943,walter Havill Dr opposite civic address 49,,,,-63.631824,,8812,,,0
,44.633648,walter Havill Dr opposite civic address 81,,,,-63.63282,,8811,,,0
,44.635033,walter Havill Dr in front of civic address 150,,,,-63.635265,,8810,,,0
,44.642731,lower Water St [northbound] in front of 1475,,,,-63.568867,,8819,,,0
,44.639671,harbour Walk South in front of civic address 1113,,,,-63.566261,,8818,,,0
,44.642269,robie St [northbound] opposite Binney St,,,,-63.587742,,8219,,,0
,44.659843,robie St [southbound] before Young St,,,,-63.602856,,8218,,,0
,44.830425,beaverbank Rd in front of civic address 1064,,,,-63.681198,,8749,,,0
,44.835472,beaverbank Rd in front of civic address 1210,,,,-63.680904,,8748,,,0
,44.837811,beaverbank Rd in front of civic address 1260,,,,-63.679329,,8747,,,0
,44.844681,beaverbank Rd before Rosley,,,,-63.68504,,8746,,,0
,44.849037,beaverbank Rd opposite Kinsac Rd,,,,-63.685619,,8745,,,0
,44.855541,beaverbank Rd in front of civic address 1736,,,,-63.685196,,8744,,,0
,44.858101,beaverbank Rd in front of civic address 1796,,,,-63.686337,,8743,,,0
,44.868687,beaverbank Rd in front of civic address 2072,,,,-63.693287,,8742,,,0
,44.871273,beaverbank Rd in front of civic address 2120,,,,-63.695774,,8741,,,0
,44.873432,beaverbank Rd in front of civic address 2224,,,,-63.697491,,8740,,,0
,44.494434,old Sambro Rdin front ofcivic 3172,,,,-63.625614,,7650,,,0
,44.497444,old Sambro Rdin front ofcivic 3027,,,,-63.63102,,7651,,,0
,44.505264,old Sambro Rdin front ofcivic 2770,,,,-63.637615,,7652,,,0
,44.509514,old Sambro Rdin front ofhoney Crt,,,,-63.639446,,7653,,,0
,44.516338,old Sambro Rdin front ofgrover Dr,,,,-63.641361,,7654,,,0
,44.519672,old Sambro Rdin front of Hazel St,,,,-63.64135,,7655,,,0
,44.528263,old Sambro Rdin front ofcivic 2198,,,,-63.641464,,7656,,,0
,44.531517,old Sambro Rdin front offrancie Dr,,,,-63.641811,,7657,,,0
,44.539333,old Sambro Rdin front ofcivic 1946,,,,-63.64043,,7658,,,0
,44.54306,old Sambro Rdin front offraser Rd,,,,-63.641159,,7659,,,0
,44.699799,commodore Dr before Brownlow Ave,,,,-63.581673,,6490,,,0
,44.665333,lady Hammond Rd before Robie St,,,,-63.610241,,7096,,,0
,44.695438,brownlow Ave in front of civic address 260,,,,-63.575523,,6327,,,0
,44.665245,lady Hammond Rd [eastbound] after Robie St,,,,-63.609814,,7094,,,0
,44.665241,lady Hammond Rd [westbound] before Basinview Dr,,,,-63.615326,,7095,,,0
,44.638882,barrington St [northbound] before Hollis St,,,,-63.569836,,7092,,,0
,44.664154,lady Hammond Rd [westbound] after Macintosh St,,,,-63.619659,,7093,,,0
,44.665295,lady Hammond Rd [westbound] after High St,,,,-63.612797,,7091,,,0
,44.657898,connaught Ave after Chisholm Ave,,,,-63.618992,,6492,,,0
,44.69339,windmill Rd opposite civic address 552,,,,-63.600624,,8536,,,0
